no,tanggal,hrg
212,2023-08-01,6942.0
213,2023-08-02,6935.763157894737
214,2023-08-03,6919.736842105263
215,2023-08-04,6963.605263157895
216,2023-08-05,7019.526315789473
217,2023-08-06,7032.4473684210525
218,2023-08-07,7062.973684210527
219,2023-08-08,7087.105263157895
220,2023-08-09,7054.921052631579
221,2023-08-10,7092.868421052632
222,2023-08-11,7062.815789473684
223,2023-08-12,7118.263157894737
224,2023-08-13,7143.263157894737
225,2023-08-14,7224.605263157895
226,2023-08-15,7373.736842105263
227,2023-08-16,7349.815789473684
228,2023-08-17,7316.0526315789475
229,2023-08-18,7370.8421052631575
230,2023-08-19,7292.789473684211
231,2023-08-20,7284.210526315789
232,2023-08-21,7280.684210526316
233,2023-08-22,7292.5526315789475
234,2023-08-23,7377.894736842105
235,2023-08-24,7334.5
236,2023-08-25,7300.526315789473
237,2023-08-26,7283.631578947368
238,2023-08-27,7281.421052631579
239,2023-08-28,7035.605263157895
240,2023-08-29,7054.105263157895
241,2023-08-30,7084.473684210527
242,2023-08-31,7034.921052631579
243,2023-09-01,7014.315789473684
244,2023-09-02,7005.5526315789475
245,2023-09-03,6975.921052631579
246,2023-09-04,6863.6578947368425
247,2023-09-05,6877.1578947368425
248,2023-09-06,6867.815789473684
249,2023-09-07,6865.710526315789
250,2023-09-08,6897.736842105263
251,2023-09-09,6891.131578947368
252,2023-09-10,6902.078947368421
253,2023-09-11,6887.184210526316
254,2023-09-12,6836.894736842105
255,2023-09-13,6785.026315789473
256,2023-09-14,6789.973684210527
257,2023-09-15,6810.684210526316
258,2023-09-16,6857.263157894737
259,2023-09-17,6863.6578947368425
260,2023-09-18,6730.3421052631575
261,2023-09-19,6671.5526315789475
262,2023-09-20,6613.5
263,2023-09-21,6601.0
264,2023-09-22,6561.8421052631575
265,2023-09-23,6546.184210526316
266,2023-09-24,6481.473684210527
267,2023-09-25,6482.5526315789475
268,2023-09-26,6537.763157894737
269,2023-09-27,6404.6578947368425
270,2023-09-28,6403.105263157895
271,2023-09-29,6354.631578947368
272,2023-09-30,6341.4473684210525
273,2023-10-01,6317.315789473684
274,2023-10-02,6284.736842105263
275,2023-10-03,6269.868421052632
276,2023-10-04,6205.1578947368425
277,2023-10-05,6183.0
278,2023-10-06,6219.605263157895
279,2023-10-07,6235.1578947368425
280,2023-10-08,6237.131578947368
281,2023-10-09,6210.578947368421
282,2023-10-10,6202.578947368421
283,2023-10-11,6170.789473684211
284,2023-10-12,6171.789473684211
285,2023-10-13,6180.4473684210525
286,2023-10-14,6206.868421052632
287,2023-10-15,6209.5
288,2023-10-16,6133.631578947368
289,2023-10-17,6144.578947368421
290,2023-10-18,6065.0
291,2023-10-19,6089.3421052631575
292,2023-10-20,6065.026315789473
293,2023-10-21,6013.921052631579
294,2023-10-22,5994.394736842105
295,2023-10-23,6085.368421052632
296,2023-10-24,5993.236842105263
297,2023-10-25,5961.210526315789
298,2023-10-26,5974.368421052632
299,2023-10-27,5943.026315789473
300,2023-10-28,5934.131578947368
301,2023-10-29,5975.736842105263
302,2023-10-30,5934.605263157895
303,2023-10-31,5949.8421052631575
304,2023-11-01,5933.815789473684
305,2023-11-02,5948.078947368421
306,2023-11-03,5935.368421052632
307,2023-11-04,5927.026315789473
308,2023-11-05,5958.8421052631575
309,2023-11-06,6062.131578947368
310,2023-11-07,6034.5
311,2023-11-08,6022.236842105263
312,2023-11-09,6003.815789473684
313,2023-11-10,6054.684210526316
314,2023-11-11,6060.8421052631575
315,2023-11-12,6046.3421052631575
316,2023-11-13,6206.184210526316
317,2023-11-14,6217.263157894737
318,2023-11-15,6112.526315789473
319,2023-11-16,6114.078947368421
320,2023-11-17,6133.026315789473
321,2023-11-18,6127.026315789473
322,2023-11-19,6046.973684210527
323,2023-11-20,6022.6578947368425
324,2023-11-21,6071.789473684211
325,2023-11-22,6072.894736842105
326,2023-11-23,6138.921052631579
327,2023-11-24,6211.0526315789475
328,2023-11-25,6248.315789473684
329,2023-11-26,6242.184210526316
330,2023-11-27,6244.5526315789475
331,2023-11-28,6329.421052631579
332,2023-11-29,6373.973684210527
333,2023-11-30,6400.921052631579
334,2023-12-01,6423.289473684211
335,2023-12-02,6512.3421052631575
336,2023-12-03,6578.473684210527
337,2023-12-04,6824.710526315789
338,2023-12-05,7179.9473684210525
339,2023-12-06,7452.315789473684
340,2023-12-07,7924.315789473684
341,2023-12-08,8459.5
342,2023-12-09,8641.973684210527
343,2023-12-10,8729.026315789473
344,2023-12-11,9128.815789473685
345,2023-12-12,9482.473684210527
346,2023-12-13,9636.473684210527
347,2023-12-14,9794.026315789473
348,2023-12-15,9805.342105263158
349,2023-12-16,9786.473684210527
350,2023-12-17,9798.526315789473
351,2023-12-18,10141.947368421053
352,2023-12-19,10242.157894736842
353,2023-12-20,10397.184210526315
354,2023-12-21,10739.947368421053
355,2023-12-22,10845.631578947368
356,2023-12-23,10916.5
357,2023-12-24,11003.368421052632
358,2023-12-25,11093.263157894737
359,2023-12-26,11249.184210526315
360,2023-12-27,11723.5
361,2023-12-28,12074.131578947368
362,2023-12-29,12294.368421052632
363,2023-12-30,12613.473684210527
364,2023-12-31,12779.736842105263
365,2024-01-01,12952.947368421053
366,2024-01-02,14250.71052631579
367,2024-01-03,14925.71052631579
368,2024-01-04,15775.71052631579
369,2024-01-05,15920.236842105263
370,2024-01-06,15799.71052631579
371,2024-01-07,15885.71052631579
372,2024-01-08,16482.684210526317
373,2024-01-09,16938.184210526317
374,2024-01-10,17171.105263157893
375,2024-01-11,17137.07894736842
376,2024-01-12,17452.0
377,2024-01-13,17438.842105263157
378,2024-01-14,17434.684210526317
379,2024-01-15,17538.447368421053
380,2024-01-16,17688.842105263157
381,2024-01-17,17802.92105263158
382,2024-01-18,17925.236842105263
383,2024-01-19,17701.342105263157
384,2024-01-20,17659.92105263158
385,2024-01-21,17565.842105263157
386,2024-01-22,17209.5
387,2024-01-23,17239.28947368421
388,2024-01-24,17272.63157894737
389,2024-01-25,17423.473684210527
390,2024-01-26,17398.026315789473
391,2024-01-27,17387.736842105263
392,2024-01-28,17392.13157894737
393,2024-01-29,17932.28947368421
394,2024-01-30,17962.605263157893
395,2024-01-31,17906.447368421053
396,2024-02-01,18117.0
397,2024-02-02,18375.947368421053
398,2024-02-03,18760.394736842107
399,2024-02-04,18556.657894736843
400,2024-02-05,18826.815789473683
401,2024-02-06,18842.36842105263
402,2024-02-07,18923.947368421053
403,2024-02-08,19016.5
404,2024-02-09,19142.605263157893
405,2024-02-10,19201.342105263157
406,2024-02-11,19255.263157894737
407,2024-02-12,19322.0
408,2024-02-13,19147.21052631579
409,2024-02-14,19091.973684210527
410,2024-02-15,19073.342105263157
411,2024-02-16,19146.78947368421
412,2024-02-17,19057.052631578947
413,2024-02-18,19167.36842105263
414,2024-02-19,19089.526315789473
415,2024-02-20,18870.236842105263
416,2024-02-21,18446.342105263157
417,2024-02-22,18100.263157894737
418,2024-02-23,17853.052631578947
419,2024-02-24,17560.78947368421
420,2024-02-25,17403.13157894737
421,2024-02-26,16148.947368421053
422,2024-02-27,15439.921052631578
423,2024-02-28,15082.921052631578
424,2024-02-29,14554.236842105263
425,2024-03-01,14263.0
426,2024-03-02,14068.71052631579
427,2024-03-03,14032.28947368421
428,2024-03-04,14191.052631578947
429,2024-03-05,14320.394736842105
430,2024-03-06,14543.684210526315
431,2024-03-07,14771.71052631579
432,2024-03-08,15562.578947368422
433,2024-03-09,15819.552631578947
434,2024-03-10,16265.631578947368
435,2024-03-11,16926.42105263158
436,2024-03-12,17345.0
437,2024-03-13,18255.973684210527
438,2024-03-14,19442.342105263157
439,2024-03-15,20625.026315789473
440,2024-03-16,20697.57894736842
441,2024-03-17,20794.052631578947
442,2024-03-18,21224.394736842107
443,2024-03-19,21499.394736842107
444,2024-03-20,21953.526315789473
445,2024-03-21,22204.394736842107
446,2024-03-22,22423.763157894737
447,2024-03-23,22484.473684210527
448,2024-03-24,22423.526315789473
449,2024-03-25,22271.315789473683
450,2024-03-26,22083.605263157893
451,2024-03-27,22000.473684210527
452,2024-03-28,22028.342105263157
453,2024-03-29,22281.42105263158
454,2024-03-30,22434.5
455,2024-03-31,22968.71052631579
456,2024-04-01,25549.21052631579
457,2024-04-02,26286.763157894737
458,2024-04-03,27135.842105263157
459,2024-04-04,27613.894736842107
460,2024-04-05,28141.947368421053
461,2024-04-06,28309.28947368421
462,2024-04-07,28422.473684210527
463,2024-04-08,28606.684210526317
464,2024-04-09,28846.815789473683
465,2024-04-10,28954.28947368421
466,2024-04-11,29084.552631578947
467,2024-04-12,29059.973684210527
468,2024-04-13,28952.07894736842
469,2024-04-14,28784.947368421053
470,2024-04-15,27770.42105263158
471,2024-04-16,25964.315789473683
472,2024-04-17,25248.57894736842
473,2024-04-18,24503.28947368421
474,2024-04-19,23829.657894736843
475,2024-04-20,23503.763157894737
476,2024-04-21,23226.815789473683
477,2024-04-22,21609.07894736842
478,2024-04-23,20988.447368421053
479,2024-04-24,20734.026315789473
480,2024-04-25,20451.57894736842
481,2024-04-26,20403.763157894737
482,2024-04-27,20143.473684210527
483,2024-04-28,20049.605263157893
484,2024-04-29,19514.07894736842
485,2024-04-30,19510.394736842107
486,2024-05-01,19249.605263157893
487,2024-05-02,18944.342105263157
488,2024-05-03,18456.894736842107
489,2024-05-04,18256.657894736843
490,2024-05-05,18197.21052631579
491,2024-05-06,17693.5
492,2024-05-07,17577.263157894737
493,2024-05-08,17639.315789473683
494,2024-05-09,17732.315789473683
495,2024-05-10,17584.973684210527
496,2024-05-11,17672.42105263158
497,2024-05-12,17811.92105263158
498,2024-05-13,18678.815789473683
499,2024-05-14,19268.263157894737
500,2024-05-15,20263.0
501,2024-05-16,20982.07894736842
502,2024-05-17,20995.92105263158
503,2024-05-18,21014.552631578947
504,2024-05-19,20927.052631578947
505,2024-05-20,20334.71052631579
506,2024-05-21,19879.28947368421
507,2024-05-22,19344.157894736843
508,2024-05-23,19261.894736842107
509,2024-05-24,18993.763157894737
510,2024-05-25,18835.0
511,2024-05-26,18655.184210526317
512,2024-05-27,17590.71052631579
513,2024-05-28,16983.736842105263
514,2024-05-29,16583.13157894737
515,2024-05-30,16599.57894736842
516,2024-05-31,16455.315789473683
517,2024-06-01,16354.447368421053
518,2024-06-02,16350.973684210527
519,2024-06-03,15770.447368421053
520,2024-06-04,15630.5
521,2024-06-05,15484.526315789473
522,2024-06-06,15032.947368421053
523,2024-06-07,14634.026315789473
524,2024-06-08,14310.421052631578
525,2024-06-09,14112.631578947368
526,2024-06-10,13111.763157894737
527,2024-06-11,12668.368421052632
528,2024-06-12,12339.21052631579
529,2024-06-13,12072.763157894737
530,2024-06-14,11782.815789473685
531,2024-06-15,11716.052631578947
